from,to,amount,resource
0,236090705224054609,0.1939184243663803,food,7200
0,5192317620726472273,0.1939184236961875,food,7200
0,2200263470190003950,0.18829907949068314,food,7200
0,5660965835356300237,0.18819070838909369,food,7200
0,5236282418341997703,0.18693712046536604,food,7200
0,982909833378078365,0.1869371175909933,food,7200
0,1840861811309549137,0.18693711331325602,food,7200
0,3839896630122447125,0.18614702711207975,food,7200
0,3258351380429905149,0.18561808645514688,food,7200
0,3181152120334967755,0.1849285047017588,food,7200
0,2309943213995022642,0.18396988389169167,food,7200
0,3957878283331015876,0.18324447032875213,food,7200
0,6934767572394655778,0.18324446484698598,food,7200
0,3791444543373586230,0.1832444642060409,food,7200
0,1133124857017165939,0.1817918820345561,food,7200
0,7883125761109810898,0.1817918787181405,food,7200
0,5106342753094448635,0.18179187834921073,food,7200
0,493809736389317121,0.17889815410821086,food,7200
0,7328644520524009762,0.17648428398784155,food,7200
0,8222236323384594949,0.170114738618949,food,7200
0,120265407740080390,0.16903660500530826,food,7200
0,3150735762708973568,0.16535896744690248,food,7200
0,796218140821203545,0.1570304677403751,food,7200
0,8093520845225437148,0.08192293472741152,food,7200
0,3013122000636671248,0.07924636579390931,food,7200
0,6647523109596499753,0.07887580089380908,food,7200
0,9021882838949793885,0.07858043491547129,food,7200
0,1113492553069375102,0.06222305594752964,food,7200
0,1373190502642303646,0.05675969397847558,food,7200
0,7577809363486032243,0.03596186882118024,food,7200
0,236090705224054609,0.14543878440497515,water,7200
0,5192317620726472273,0.14543878344063543,water,7200
0,2200263470190003950,0.14122428247318197,water,7200
0,5660965835356300237,0.1411430023806588,water,7200
0,5236282418341997703,0.14020281127136158,water,7200
0,982909833378078365,0.14020280717379663,water,7200
0,1840861811309549137,0.1402028010648042,water,7200
0,3839896630122447125,0.13961023572884557,water,7200
0,3258351380429905149,0.13921353025229433,water,7200
0,3181152120334967755,0.13869635164409289,water,7200
0,2309943213995022642,0.13797737912975094,water,7200
0,3957878283331015876,0.13743332289879362,water,7200
0,6934767572394655778,0.1374333150786562,water,7200
0,3791444543373586230,0.13743331417071758,water,7200
0,1133124857017165939,0.13634387953363714,water,7200
0,7883125761109810898,0.136343874832086,water,7200
0,5106342753094448635,0.13634387426913008,water,7200
0,493809736389317121,0.1341735862001272,water,7200
0,7328644520524009762,0.13236303278881145,water,7200
0,8222236323384594949,0.12758602477135383,water,7200
0,120265407740080390,0.12677741930434472,water,7200
0,3150735762708973568,0.12401904483122017,water,7200
0,796218140821203545,0.11777266965063493,water,7200
0,8093520845225437148,0.061442016200625726,water,7200
0,3013122000636671248,0.05943458939372226,water,7200
0,6647523109596499753,0.0591566656962792,water,7200
0,9021882838949793885,0.05893514117626841,water,7200
0,1113492553069375102,0.04666710617220371,water,7200
0,1373190502642303646,0.042569584447767816,water,7200
0,7577809363486032243,0.026971214484035944,water,7200
0,236090705224054609,0.09695921869281321,energy,7200
0,5192317620726472273,0.09695921844366406,energy,7200
0,2200263470190003950,0.09414954495981931,energy,7200
0,5660965835356300237,0.094095359749236,energy,7200
0,5236282418341997703,0.09346856581621665,energy,7200
0,982909833378078365,0.09346856475500864,energy,7200
0,1840861811309549137,0.09346856316943253,energy,7200
0,3839896630122447125,0.09307352020352244,energy,7200
0,3258351380429905149,0.09280904987349992,energy,7200
0,3181152120334967755,0.09246425751598153,energy,7200
0,2309943213995022642,0.0919849484408104,energy,7200
0,3957878283331015876,0.09162224090366422,energy,7200
0,6934767572394655778,0.09162223887111409,energy,7200
0,3791444543373586230,0.09162223863700358,energy,7200
0,1133124857017165939,0.09089594716593474,energy,7200
0,7883125761109810898,0.09089594592725447,energy,7200
0,5106342753094448635,0.09089594580305516,energy,7200
0,493809736389317121,0.08944908269887719,energy,7200
0,7328644520524009762,0.08824212405924658,energy,7200
0,8222236323384594949,0.08505737492011889,energy,7200
0,120265407740080390,0.08451830916852021,energy,7200
0,3150735762708973568,0.08267946573316198,energy,7200
0,796218140821203545,0.07851521583726306,energy,7200
0,8093520845225437148,0.040961448968447556,energy,7200
0,3013122000636671248,0.039623164495353524,energy,7200
0,6647523109596499753,0.03943788204912657,energy,7200
0,9021882838949793885,0.03929019904377551,energy,7200
0,1113492553069375102,0.031111509488751965,energy,7200
0,1373190502642303646,0.02837982847978493,energy,7200
0,7577809363486032243,0.017980915788665675,energy,7200
0,7328644520524009762,0.17093076161122234,food,14400
0,3839896630122447125,0.1666667178210517,food,14400
0,3258351380429905149,0.1666667177949961,food,14400
0,5106342753094448635,0.16666671765277208,food,14400
0,5192317620726472273,0.16666671741189987,food,14400
0,120265407740080390,0.1666667173054801,food,14400
0,7883125761109810898,0.1666667172838423,food,14400
0,3791444543373586230,0.16666671691609025,food,14400
0,1840861811309549137,0.16666671679771738,food,14400
0,236090705224054609,0.1666667167417213,food,14400
0,2309943213995022642,0.1666667166199165,food,14400
0,6934767572394655778,0.1666667162751061,food,14400
0,1133124857017165939,0.16666671396752264,food,14400
0,982909833378078365,0.1666667125200334,food,14400
0,3957878283331015876,0.1666667107933364,food,14400
0,493809736389317121,0.16666671010609946,food,14400
0,8222236323384594949,0.16666670982450427,food,14400
0,5236282418341997703,0.16666670964626462,food,14400
0,5660965835356300237,0.1666667093985339,food,14400
0,2200263470190003950,0.1666667067978551,food,14400
0,3181152120334967755,0.16666670641011194,food,14400
0,3150735762708973568,0.1653589289571773,food,14400
0,796218140821203545,0.15703043173661513,food,14400
0,8093520845225437148,0.08192294786507937,food,14400
0,3013122000636671248,0.07924637920181965,food,14400
0,6647523109596499753,0.07887581447511183,food,14400
0,9021882838949793885,0.07858044993674751,food,14400
0,1113492553069375102,0.062223076349873896,food,14400
0,1373190502642303646,0.05675971662286683,food,14400
0,7577809363486032243,0.03596189971944774,food,14400
0,7328644520524009762,0.12819825141048824,water,14400
0,3839896630122447125,0.12500007297100346,water,14400
0,3258351380429905149,0.1250000729353129,water,14400
0,5106342753094448635,0.12500007273236058,water,14400
0,120265407740080390,0.12500007242874922,water,14400
0,5192317620726472273,0.12500007239042787,water,14400
0,7883125761109810898,0.1250000721694029,water,14400
0,3791444543373586230,0.12500007167080973,water,14400
0,1840861811309549137,0.12500007151842674,water,14400
0,236090705224054609,0.12500007142610237,water,14400
0,2309943213995022642,0.12500007125395918,water,14400
0,6934767572394655778,0.12500007076287112,water,14400
0,1133124857017165939,0.1250000674678553,water,14400
0,982909833378078365,0.12500006540944852,water,14400
0,3957878283331015876,0.12500006294284205,water,14400
0,493809736389317121,0.1250000619606233,water,14400
0,8222236323384594949,0.125000061561245,water,14400
0,5236282418341997703,0.12500006131201502,water,14400
0,5660965835356300237,0.125000060960069,water,14400
0,2200263470190003950,0.12500005724321994,water,14400
0,3181152120334967755,0.12500005668825764,water,14400
0,3150735762708973568,0.12401935720910373,water,14400
0,796218140821203545,0.11777297934604558,water,14400
0,8093520845225437148,0.06144226761140059,water,14400
0,3013122000636671248,0.05943484062851079,water,14400
0,6647523109596499753,0.05915691674786938,water,14400
0,9021882838949793885,0.058935390376363195,water,14400
0,1113492553069375102,0.04666734953356677,water,14400
0,1373190502642303646,0.04256982532195108,water,14400
