from,to,amount,resource
1830003721405235746,4792786616875766342,0.19781132591363004,food,7200
1830003721405235746,949636090147107271,0.19781132590911454,food,7200
1830003721405235746,214704523450207733,0.19781132590885164,food,7200
1830003721405235746,5381264397320105087,0.1960345925689957,food,7200
1830003721405235746,7907406389727603503,0.19603459256896727,food,7200
1830003721405235746,5270106140620052508,0.19490448113257486,food,7200
1830003721405235746,5968611586941063141,0.19490448111451286,food,7200
1830003721405235746,484909947046907211,0.19490448111418246,food,7200
1830003721405235746,4595119637572626259,0.19490448111407233,food,7200
1830003721405235746,2435552152092471072,0.19490448111396041,food,7200
1830003721405235746,941495988223724036,0.19072529241810798,food,7200
1830003721405235746,4749551767645143899,0.19072529241800673,food,7200
1830003721405235746,1546262639459949507,0.190725292417957,food,7200
1830003721405235746,8226844324710288035,0.17645955407955327,food,7200
1830003721405235746,5083380882076845935,0.17645955407935787,food,7200
1830003721405235746,846215170541300190,0.17645955407917135,food,7200
1830003721405235746,3972650684020412410,0.17645955407903635,food,7200
1830003721405235746,6617813774826535869,0.17331894949285953,food,7200
1830003721405235746,5939253675490290495,0.16675819628211208,food,7200
1830003721405235746,3573833977378605240,0.15711077149884112,food,7200
1830003721405235746,7323960721392289082,0.13860757071638918,food,7200
1830003721405235746,5532142607065641808,0.11480765747570398,food,7200
1830003721405235746,769708005263803725,0.10963488928229559,food,7200
1830003721405235746,841214367866264409,0.0985387794524879,food,7200
1830003721405235746,8289626782338130975,0.07896315200474824,food,7200
1830003721405235746,393012719160175363,0.047087960879626856,food,7200
1830003721405235746,4792786616875766342,0.1483584944338041,water,7200
1830003721405235746,949636090147107271,0.14835849443174887,water,7200
1830003721405235746,214704523450207733,0.14835849443112714,water,7200
1830003721405235746,5381264397320105087,0.14702594442674766,water,7200
1830003721405235746,7907406389727603503,0.14702594442670147,water,7200
1830003721405235746,5270106140620052508,0.14617836084499913,water,7200
1830003721405235746,5968611586941063141,0.14617836083589708,water,7200
1830003721405235746,484909947046907211,0.14617836083558622,water,7200
1830003721405235746,4595119637572626259,0.14617836083529667,water,7200
1830003721405235746,2435552152092471072,0.14617836083507108,water,7200
1830003721405235746,941495988223724036,0.14304396931383678,water,7200
1830003721405235746,4749551767645143899,0.14304396931325591,water,7200
1830003721405235746,1546262639459949507,0.14304396931303387,water,7200
1830003721405235746,8226844324710288035,0.13234466555968183,water,7200
1830003721405235746,5083380882076845935,0.13234466555921642,water,7200
1830003721405235746,846215170541300190,0.13234466555877056,water,7200
1830003721405235746,3972650684020412410,0.1323446655585343,water,7200
1830003721405235746,6617813774826535869,0.12998921224909488,water,7200
1830003721405235746,5939253675490290495,0.1250686473474314,water,7200
1830003721405235746,3573833977378605240,0.1178330787692321,water,7200
1830003721405235746,7323960721392289082,0.1039556781994575,water,7200
1830003721405235746,5532142607065641808,0.08610574329199139,water,7200
1830003721405235746,769708005263803725,0.08222616715154007,water,7200
1830003721405235746,841214367866264409,0.07390408479011112,water,7200
1830003721405235746,8289626782338130975,0.05922236422360916,water,7200
1830003721405235746,393012719160175363,0.03531597090986516,water,7200
1830003721405235746,4792786616875766342,0.09890566295525183,energy,7200
1830003721405235746,949636090147107271,0.09890566295454839,energy,7200
1830003721405235746,214704523450207733,0.09890566295443115,energy,7200
1830003721405235746,5381264397320105087,0.09801729628449785,energy,7200
1830003721405235746,7907406389727603503,0.09801729628448719,energy,7200
1830003721405235746,5270106140620052508,0.09745224055903634,energy,7200
1830003721405235746,5968611586941063141,0.09745224055710722,energy,7200
1830003721405235746,484909947046907211,0.09745224055708768,energy,7200
1830003721405235746,4595119637572626259,0.09745224055705481,energy,7200
1830003721405235746,2435552152092471072,0.0974522405569962,energy,7200
1830003721405235746,941495988223724036,0.09536264620912505,energy,7200
1830003721405235746,4749551767645143899,0.09536264620900958,energy,7200
1830003721405235746,1546262639459949507,0.09536264620897938,energy,7200
1830003721405235746,8226844324710288035,0.08822977703977664,energy,7200
1830003721405235746,5083380882076845935,0.08822977703971091,energy,7200
1830003721405235746,846215170541300190,0.08822977703963275,energy,7200
1830003721405235746,3972650684020412410,0.08822977703961321,energy,7200
1830003721405235746,6617813774826535869,0.08665947489384163,energy,7200
1830003721405235746,5939253675490290495,0.08337909829616752,energy,7200
1830003721405235746,3573833977378605240,0.07855538591456046,energy,7200
1830003721405235746,7323960721392289082,0.06930378554297612,energy,7200
1830003721405235746,5532142607065641808,0.057403828948317415,energy,7200
1830003721405235746,769708005263803725,0.05481744485685214,energy,7200
1830003721405235746,841214367866264409,0.04926938995373087,energy,7200
1830003721405235746,8289626782338130975,0.03948157625125681,energy,7200
1830003721405235746,393012719160175363,0.023543980723881086,energy,7200
6116535018738009221,4558017665206978888,0.194904481114472,food,7200
6116535018738009221,7561497824780603557,0.19490448111332626,food,7200
6116535018738009221,2871602703509380998,0.13954100329123076,food,7200
6116535018738009221,7561497824780603557,0.14617836083563418,water,7200
6116535018738009221,4558017665206978888,0.1461783608356324,water,7200
6116535018738009221,2871602703509380998,0.10465575246910319,water,7200
6116535018738009221,7561497824780603557,0.09745224055718538,energy,7200
6116535018738009221,4558017665206978888,0.09745224055710189,energy,7200
6116535018738009221,2871602703509380998,0.06977050164565046,energy,7200
5341736992514478641,7822446528340765722,0.16666666666735708,food,7200
5341736992514478641,1842677240574006831,0.16666666666642982,food,7200
5341736992514478641,7478233856313462674,0.15975892720950746,food,7200
5341736992514478641,7822446528340765722,0.125,water,7200
5341736992514478641,1842677240574006831,0.12499999999982947,water,7200
5341736992514478641,7478233856313462674,0.11981919540654129,water,7200
5341736992514478641,7822446528340765722,0.08333333333336235,energy,7200
5341736992514478641,1842677240574006831,0.08333333333326465,energy,7200
5341736992514478641,7478233856313462674,0.0798794636059954,energy,7200
9104419321057687391,1535504871954949613,0.16666666666667496,food,7200
9104419321057687391,1442852241905769785,0.16666666666666963,food,7200
9104419321057687391,4490268876307463643,0.16666666666665897,food,7200
9104419321057687391,9031198557739899870,0.09962973401023323,food,7200
9104419321057687391,1535504871954949613,0.12500000000000977,water,7200
9104419321057687391,1442852241905769785,0.12500000000000178,water,7200
9104419321057687391,4490268876307463643,0.12499999999999822,water,7200
9104419321057687391,9031198557739899870,0.07472230050800999,water,7200
9104419321057687391,1442852241905769785,0.08333333333333481,energy,7200
9104419321057687391,1535504871954949613,0.08333333333333393,energy,7200
9104419321057687391,4490268876307463643,0.08333333333333304,energy,7200
