agent_id,socioeconomic_status,household_id
2654122247717143748,2.768029016383672,8057382767208354109
5158529500847090652,0.25429563978410663,8577665423304585607
5313661390249077120,1.7663265192582158,7425450689549670308
991223909916665471,1.882735166436621,6745719154338150040
9169366487452869020,0.8344267831305686,5988329403145113749
629917933550980167,0.18374575606766494,8057382767208354109
6741109044234432070,0.22707224786696473,5988329403145113749
8739484808616608895,0.8113106151425785,6745719154338150040
1300188179282293126,1.0719301720383345,8057382767208354109
6030919770538068320,0.747376409494583,8577665423304585607
2084033593979538122,0.24522883667055498,6142383133771303891
8739164369424772853,3.8535759227000463,8057382767208354109
5377203586059621572,0.6439905459517019,7425450689549670308
5777754645087450289,0.1669542893665952,8057382767208354109
2535241025401112891,0.6897140457392233,8057382767208354109
4010751692458345641,0.8138699518899799,8577665423304585607
6950586957344868212,3.170362512628732,6142383133771303891
2550190166421786355,0.4309509078754123,5645411507273204209
6155260805546285688,0.5296160200813097,5988329403145113749
2469971574342940145,0.844941554522928,8577665423304585607
5267382828439587139,1.3960842047320607,5645411507273204209
929605613627849625,1.526048752882435,6745719154338150040
3441212525275096555,0.2731729886641005,8577665423304585607
3550701546749868457,2.431899479196296,8057382767208354109
6204917749454529424,1.2746429180098808,6142383133771303891
3767249822841924300,2.45214333606284,6142383133771303891
2724273046809793578,0.15000519643860993,6745719154338150040
3404756404684529498,1.576077492272895,6745719154338150040
4928529535715820598,0.47671033254588835,5988329403145113749
8468535063557655515,0.8899205027083319,5645411507273204209
7801126135800375342,5.090247603412757,6142383133771303891
3254646625937860148,0.39171301087466787,8057382767208354109
3169005401811401058,1.7007209853378875,5988329403145113749
7677550275821628865,0.4991555681982211,5645411507273204209
7405622428442941070,1.8867953496379735,5988329403145113749
1459875559828676343,0.11230043177391703,8582041881103352591
4392842700753795544,1.2912928646860704,7425450689549670308
1762768967601240021,1.2989719201394598,6745719154338150040
4491271185847462853,1.8136026843178121,5645411507273204209
6197268394638603149,0.3694202100066809,5988329403145113749
