from,to,amount,resource
0,7387334563836618259,0.36792019394420095,food,14400
0,8503304906855623686,0.36792019394414055,food,14400
0,2194189709133356983,0.36432288990820894,food,14400
0,6574257123199448487,0.3643228898098023,food,14400
0,8689616088373264197,0.364322889809511,food,14400
0,7267734562577722733,0.36432288980950034,food,14400
0,6187150351600993131,0.36432288980950034,food,14400
0,5038267531188005450,0.35509168830240867,food,14400
0,8751875860414225645,0.35509168829679894,food,14400
0,7977291527491736802,0.35509168829679005,food,14400
0,2386760205122208877,0.351396003121927,food,14400
0,184321444376539595,0.3513960031192198,food,14400
0,8248397667575744146,0.3513960031191665,food,14400
0,7514275691695420354,0.3511321059522672,food,14400
0,6594051033797944672,0.3511321059514394,food,14400
0,9116910920275517004,0.3511321059514305,food,14400
0,2759106224462998090,0.3447175251574137,food,14400
0,5665318566362210169,0.344717525154838,food,14400
0,2037420959993726958,0.3447175251547989,food,14400
0,1081269043430547242,0.3446367044808838,food,14400
0,8729535213762592146,0.34091314780752136,food,14400
0,482582779990386670,0.33988958542913394,food,14400
0,5957210952220499984,0.33988958542265024,food,14400
0,1265347143939362421,0.3398895854223589,food,14400
0,2944990158681915346,0.33988958542231984,food,14400
0,985667347747094684,0.3331163764532956,food,14400
0,8773025175495877192,0.2909459980611562,food,14400
0,8138241894955017808,0.2847462593140584,food,14400
0,8755388657199562537,0.25427491535768976,food,14400
0,3233637853866262462,0.24844010114167414,food,14400
0,6822349891711026764,0.24691881633370993,food,14400
0,6950500651964778297,0.24343746503456476,food,14400
0,6080995632419354069,0.22211142514702686,food,14400
0,4009945976683934627,0.16386912465243864,food,14400
0,5822669137968203536,0.16332691945151812,food,14400
0,4817648381182411400,0.15201407577824755,food,14400
0,471160952368952891,0.14929812337256632,food,14400
0,1049501042730475884,0.1445472637053542,food,14400
0,88981265027476700,0.14236748131887111,food,14400
0,2307598817154092126,0.1147130405847765,food,14400
0,8503304906855623686,0.27594014545815426,water,14400
0,7387334563836618259,0.27594014545809387,water,14400
0,2194189709133356983,0.2732421674036516,water,14400
0,7267734562577722733,0.2732421673573313,water,14400
0,6187150351600993131,0.2732421673572638,water,14400
0,8689616088373264197,0.27324216735722295,water,14400
0,6574257123199448487,0.2732421673571359,water,14400
0,5038267531188005450,0.26631876622593254,water,14400
0,7977291527491736802,0.2663187662225939,water,14400
0,8751875860414225645,0.266318766222593,water,14400
0,2386760205122208877,0.2635470023411983,water,14400
0,184321444376539595,0.26354700233939354,water,14400
0,8248397667575744146,0.2635470023393687,water,14400
0,7514275691695420354,0.26334907946364083,water,14400
0,9116910920275517004,0.2633490794635751,water,14400
0,6594051033797944672,0.2633490794635698,water,14400
0,2759106224462998090,0.2585381438691243,water,14400
0,2037420959993726958,0.2585381438661045,water,14400
0,5665318566362210169,0.2585381438660965,water,14400
