from,to,amount,resource
0,5844074200412145250,0.5269434233140089,food,21600
0,7790993444088147554,0.526943407919795,food,21600
0,2331433992354107166,0.5269434064280674,food,21600
0,2334055302947821499,0.5269434050924673,food,21600
0,7615663933511121306,0.5269434019416721,food,21600
0,2086399079494127475,0.526943400363816,food,21600
0,6556764667411921537,0.5269433999165543,food,21600
0,4575758659030524815,0.5269433973607249,food,21600
0,1561305020671413770,0.526943394981398,food,21600
0,2622806603800156704,0.526943394868189,food,21600
0,2651406056894838348,0.5269433947357811,food,21600
0,1149807425549197042,0.5269433946489883,food,21600
0,4681934860590420050,0.5156073014399638,food,21600
0,6500139983376905176,0.5156072979109858,food,21600
0,3427928865600769725,0.49596677892760965,food,21600
0,810612879949930903,0.4395358508742371,food,21600
0,4412464418572433,0.2691634685277231,food,21600
0,147635618501707950,0.2690549391808652,food,21600
0,6891381808971812190,0.25030601431237587,food,21600
0,3599831482292928627,0.19526755337244683,food,21600
0,5844074200412145250,0.3952075834551181,water,21600
0,7790993444088147554,0.39520757901377834,water,21600
0,2331433992354107166,0.39520757868177725,water,21600
0,2334055302947821499,0.39520757839964915,water,21600
0,7615663933511121306,0.3952075777105115,water,21600
0,2086399079494127475,0.3952075773674082,water,21600
0,6556764667411921537,0.3952075772690975,water,21600
0,4575758659030524815,0.3952075767402885,water,21600
0,1561305020671413770,0.39520757618880786,water,21600
0,2622806603800156704,0.39520757616568325,water,21600
0,2651406056894838348,0.39520757613711055,water,21600
0,1149807425549197042,0.39520757611556334,water,21600
0,4681934860590420050,0.38670550328820497,water,21600
0,6500139983376905176,0.38670550268892256,water,21600
0,3427928865600769725,0.371975119619524,water,21600
0,810612879949930903,0.329651923771344,water,21600
0,4412464418572433,0.20187263762109486,water,21600
0,147635618501707950,0.20179124056584596,water,21600
0,6891381808971812190,0.18772954694327026,water,21600
0,3599831482292928627,0.1464507014811942,water,21600
0,5844074200412145250,0.26347172644452854,energy,21600
0,1149807425549197042,0.26347172564011423,energy,21600
0,2651406056894838348,0.2634717256401089,energy,21600
0,2622806603800156704,0.2634717256400769,energy,21600
0,1561305020671413770,0.26347172564005383,energy,21600
0,4575758659030524815,0.26347172563963994,energy,21600
0,6556764667411921537,0.26347172563933086,energy,21600
0,2086399079494127475,0.26347172563933086,energy,21600
0,7790993444088147554,0.2634717256393273,energy,21600
0,2334055302947821499,0.2634717256393273,energy,21600
0,2331433992354107166,0.2634717256393202,energy,21600
0,7615663933511121306,0.2634717256393202,energy,21600
0,4681934860590420050,0.2578036764473115,energy,21600
0,6500139983376905176,0.25780367644720137,energy,21600
0,3427928865600769725,0.24798341369329435,energy,21600
0,810612879949930903,0.21976794979503733,energy,21600
0,4412464418572433,0.1345817590320877,energy,21600
0,147635618501707950,0.13452749432764843,energy,21600
0,6891381808971812190,0.1251530319229699,energy,21600
0,3599831482292928627,0.09763380161235302,energy,21600
4681934860590420050,6500139983376905176,0.18227407454447686,food,28800
4681934860590420050,810612879949930903,0.14651201566222927,food,28800
4681934860590420050,3599831482292928627,0.0650892393933824,food,28800
4681934860590420050,6500139983376905176,0.13670552665265312,water,28800
4681934860590420050,810612879949930903,0.10988399154847883,water,28800
4681934860590420050,3599831482292928627,0.048816924824555574,water,28800
4681934860590420050,6500139983376905176,0.09113700978052997,energy,28800
4681934860590420050,810612879949930903,0.0732559940174129,energy,28800
4681934860590420050,3599831482292928627,0.032544616468960896,energy,28800
4681934860590420050,6500139983376905176,0.1666666666666572,food,36000
4681934860590420050,810612879949930903,0.14651197558889173,food,36000
4681934860590420050,3599831482292928627,0.06508920668629248,food,36000
