from,to,amount,resource
1300188179282293126,2023868007237821202,0.19552034376382466,food,7200
1300188179282293126,2654122247717143748,0.19552034376324912,food,7200
1300188179282293126,629917933550980167,0.1955203437628299,food,7200
1300188179282293126,8739484808616608895,0.19552034376215133,food,7200
1300188179282293126,929605613627849625,0.19552034376130223,food,7200
1300188179282293126,5777754645087450289,0.19552034376117433,food,7200
1300188179282293126,2881397816964998711,0.19224250107282614,food,7200
1300188179282293126,4563505370978656679,0.19224250105628116,food,7200
1300188179282293126,5377203586059621572,0.19224250105496488,food,7200
1300188179282293126,3550701546749868457,0.18528958776249738,food,7200
1300188179282293126,991223909916665471,0.1324941537904456,food,7200
1300188179282293126,8739164369424772853,0.08744065761253861,food,7200
1300188179282293126,2535241025401112891,0.06677787461077767,food,7200
1300188179282293126,2654122247717143748,0.14664025782195367,water,7200
1300188179282293126,8739484808616608895,0.14664025782194656,water,7200
1300188179282293126,5777754645087450289,0.14664025782194123,water,7200
1300188179282293126,929605613627849625,0.14664025782194123,water,7200
1300188179282293126,629917933550980167,0.14664025782188972,water,7200
1300188179282293126,2023868007237821202,0.1466402578211472,water,7200
1300188179282293126,5377203586059621572,0.14418187579284414,water,7200
1300188179282293126,4563505370978656679,0.14418187579282815,water,7200
1300188179282293126,2881397816964998711,0.14418187578881714,water,7200
1300188179282293126,3550701546749868457,0.13896719087171672,water,7200
1300188179282293126,991223909916665471,0.09937061539924485,water,7200
1300188179282293126,8739164369424772853,0.06558049327353199,water,7200
1300188179282293126,2535241025401112891,0.05008340602387529,water,7200
1300188179282293126,5777754645087450289,0.0977601718815162,energy,7200
1300188179282293126,929605613627849625,0.09776017188148067,energy,7200
1300188179282293126,8739484808616608895,0.09776017188133501,energy,7200
1300188179282293126,2654122247717143748,0.09776017188122665,energy,7200
1300188179282293126,629917933550980167,0.09776017188120889,energy,7200
1300188179282293126,2023868007237821202,0.09776017188086072,energy,7200
1300188179282293126,2881397816964998711,0.096121250528725,energy,7200
1300188179282293126,5377203586059621572,0.0961212505285598,energy,7200
1300188179282293126,4563505370978656679,0.09612125052854381,energy,7200
1300188179282293126,3550701546749868457,0.09264479399351977,energy,7200
1300188179282293126,991223909916665471,0.06624707702404553,energy,7200
1300188179282293126,8739164369424772853,0.0437203289500272,energy,7200
1300188179282293126,2535241025401112891,0.03338893745609384,energy,7200
8583732674121970774,503724981318367575,0.19552034376259542,food,7200
8583732674121970774,5267382828439587139,0.19552034376259542,food,7200
8583732674121970774,6204917749454529424,0.19552034376259542,food,7200
8583732674121970774,1984206695053779961,0.1955203437625812,food,7200
8583732674121970774,3767249822841924300,0.1955203437625741,food,7200
8583732674121970774,6950586957344868212,0.19552034376253502,food,7200
8583732674121970774,2084033593979538122,0.19552034376253147,food,7200
8583732674121970774,7441247310698739687,0.19552034376252614,food,7200
8583732674121970774,2550190166421786355,0.19552034376246752,food,7200
8583732674121970774,5313661390249077120,0.1922864693183346,food,7200
8583732674121970774,4896531326087462612,0.19228646931830795,food,7200
8583732674121970774,8040070149115327324,0.15441339942485754,food,7200
8583732674121970774,7441247310698739687,0.14664025782197854,water,7200
8583732674121970774,2084033593979538122,0.14664025782194123,water,7200
8583732674121970774,6950586957344868212,0.14664025782194123,water,7200
8583732674121970774,2550190166421786355,0.14664025782194123,water,7200
8583732674121970774,5267382828439587139,0.14664025782172985,water,7200
8583732674121970774,6204917749454529424,0.14664025782164813,water,7200
8583732674121970774,503724981318367575,0.1466402578216055,water,7200
8583732674121970774,1984206695053779961,0.14664025782136036,water,7200
8583732674121970774,3767249822841924300,0.14664025782115075,water,7200
8583732674121970774,4896531326087462612,0.1442148519889752,water,7200
8583732674121970774,5313661390249077120,0.1442148519889752,water,7200
8583732674121970774,8040070149115327324,0.11581004959041152,water,7200
8583732674121970774,2550190166421786355,0.09776017188141406,energy,7200
8583732674121970774,7441247310698739687,0.09776017188139896,energy,7200
8583732674121970774,2084033593979538122,0.09776017188139718,energy,7200
8583732674121970774,6950586957344868212,0.09776017188139718,energy,7200
8583732674121970774,5267382828439587139,0.09776017188127817,energy,7200
8583732674121970774,6204917749454529424,0.09776017188126929,energy,7200
8583732674121970774,1984206695053779961,0.09776017188126573,energy,7200
8583732674121970774,503724981318367575,0.09776017188125863,energy,7200
8583732674121970774,3767249822841924300,0.09776017188121244,energy,7200
8583732674121970774,5313661390249077120,0.09614323465932362,energy,7200
8583732674121970774,4896531326087462612,0.09614323465931474,energy,7200
8583732674121970774,8040070149115327324,0.07720669974741767,energy,7200
6030919770538068320,3441212525275096555,0.16666666666668561,food,7200
6030919770538068320,3858916913295349392,0.16666666666667496,food,7200
6030919770538068320,4010751692458345641,0.1666666666666714,food,7200
6030919770538068320,321339428307490795,0.16666666666666607,food,7200
6030919770538068320,9169366487452869020,0.16666666666219498,food,7200
6030919770538068320,7840995000141946727,0.1666666666610368,food,7200
6030919770538068320,6741109044234432070,0.10133609898850882,food,7200
6030919770538068320,1182955512444668961,0.08693893573313893,food,7200
6030919770538068320,5158529500847090652,0.08344487945043522,food,7200
6030919770538068320,2469971574342940145,0.06664612546866211,food,7200
6030919770538068320,4836195412643814409,0.05581096814036357,food,7200
6030919770538068320,6155260805546285688,0.04037964037964459,food,7200
6030919770538068320,7840995000141946727,0.1250000000015703,water,7200
6030919770538068320,9169366487452869020,0.12500000000122213,water,7200
6030919770538068320,3441212525275096555,0.1249999999996021,water,7200
6030919770538068320,321339428307490795,0.12499999999923173,water,7200
6030919770538068320,3858916913295349392,0.12499999999911537,water,7200
6030919770538068320,4010751692458345641,0.12499999999905498,water,7200
6030919770538068320,6741109044234432070,0.07600207429649952,water,7200
6030919770538068320,1182955512444668961,0.06520420185737397,water,7200
