from,to,amount,resource
1933069619172063725,9153783572366451964,0.09160365332901232,food,7200
1933069619172063725,9153783572366451964,0.06870273999683274,water,7200
1933069619172063725,9153783572366451964,0.045801826664666034,energy,7200
7990133973920531864,5238562461301676085,0.19379835863906436,food,7200
7990133973920531864,7595917839394827787,0.19379835863892758,food,7200
7990133973920531864,5770694359839282422,0.19054244930893205,food,7200
7990133973920531864,3924716715299367410,0.19054244930839914,food,7200
7990133973920531864,1999220453853128701,0.1905424493083938,food,7200
7990133973920531864,456038616574076856,0.17419477573726283,food,7200
7990133973920531864,7008575756573425727,0.17419477573726283,food,7200
7990133973920531864,4604216664858512614,0.16629389912356984,food,7200
7990133973920531864,1897342169977797800,0.15133934260299586,food,7200
7990133973920531864,7544001342979468502,0.11815522954753188,food,7200
7990133973920531864,3377782456642871119,0.11719889588349197,food,7200
7990133973920531864,4988270227430562205,0.10458639423184568,food,7200
7990133973920531864,8918654649659862666,0.08637354419479681,food,7200
7990133973920531864,3860603634763341373,0.05548186428266444,food,7200
7990133973920531864,7595917839394827787,0.14534876897919524,water,7200
7990133973920531864,5238562461301676085,0.14534876897918636,water,7200
7990133973920531864,5770694359839282422,0.14290683698134465,water,7200
7990133973920531864,1999220453853128701,0.14290683698129492,water,7200
7990133973920531864,3924716715299367410,0.1429068369812896,water,7200
7990133973920531864,456038616574076856,0.1306460818029489,water,7200
7990133973920531864,7008575756573425727,0.13064608180293114,water,7200
7990133973920531864,4604216664858512614,0.12472042434375119,water,7200
7990133973920531864,1897342169977797800,0.11350450695369307,water,7200
7990133973920531864,7544001342979468502,0.08861642216297572,water,7200
7990133973920531864,3377782456642871119,0.08789917191503704,water,7200
7990133973920531864,4988270227430562205,0.07843979567652415,water,7200
7990133973920531864,8918654649659862666,0.06478015814932458,water,7200
7990133973920531864,3860603634763341373,0.041611398215490425,water,7200
7990133973920531864,7595917839394827787,0.09689917931946646,energy,7200
7990133973920531864,5238562461301676085,0.09689917931946468,energy,7200
7990133973920531864,5770694359839282422,0.09527122465429017,energy,7200
7990133973920531864,3924716715299367410,0.09527122465420224,energy,7200
7990133973920531864,1999220453853128701,0.09527122465420046,energy,7200
7990133973920531864,7008575756573425727,0.08709738786863319,energy,7200
7990133973920531864,456038616574076856,0.08709738786862697,energy,7200
7990133973920531864,4604216664858512614,0.08314694956295376,energy,7200
7990133973920531864,1897342169977797800,0.07566967130308333,energy,7200
7990133973920531864,7544001342979468502,0.05907761477631368,energy,7200
7990133973920531864,3377782456642871119,0.0585994479442542,energy,7200
7990133973920531864,4988270227430562205,0.05229319711881786,energy,7200
7990133973920531864,8918654649659862666,0.043186772100861415,energy,7200
7990133973920531864,3860603634763341373,0.027740932145457142,energy,7200
707658228293769716,409536536507648089,0.16666666666773722,food,7200
707658228293769716,1503712412558918708,0.16666666666680996,food,7200
707658228293769716,3493086850808808200,0.16666666666670338,food,7200
707658228293769716,6420001800299337092,0.1666666666666181,food,7200
707658228293769716,6327157749996352544,0.16666666666649022,food,7200
707658228293769716,8803886565153649053,0.1666666666662966,food,7200
707658228293769716,5082671687534023437,0.16666666666622376,food,7200
707658228293769716,1193512578553707270,0.1666666666662202,food,7200
707658228293769716,6278103206994132190,0.16666666666613494,food,7200
707658228293769716,6290440891386938747,0.14946528222176614,food,7200
707658228293769716,4801967054999151846,0.1186131015312899,food,7200
707658228293769716,409536536507648089,0.12500000000034106,water,7200
707658228293769716,1503712412558918708,0.12500000000005684,water,7200
707658228293769716,3493086850808808200,0.12500000000003553,water,7200
707658228293769716,6278103206994132190,0.125,water,7200
707658228293769716,8803886565153649053,0.125,water,7200
707658228293769716,6327157749996352544,0.125,water,7200
707658228293769716,5082671687534023437,0.125,water,7200
707658228293769716,1193512578553707270,0.125,water,7200
707658228293769716,6420001800299337092,0.1249999999999929,water,7200
707658228293769716,6290440891386938747,0.11209896169964484,water,7200
