from,to,amount,resource
0,6050036798776062590,0.18885200563648752,food,7200
0,694554463863725028,0.18850684560440456,food,7200
0,6085371901358900135,0.18664724549133638,food,7200
0,2868155230125477760,0.18651225511493408,food,7200
0,8649444586877261501,0.18651213232238817,food,7200
0,2925205396181012374,0.18580391679475383,food,7200
0,5571180557919184468,0.18407724414127458,food,7200
0,6326383713700000299,0.18405384701274308,food,7200
0,1997947370739801858,0.18217528829284824,food,7200
0,5864608060923418423,0.18215029993037035,food,7200
0,613955827106554026,0.18196601446634908,food,7200
0,4929025623394886060,0.18177359048326025,food,7200
0,5738417938562046032,0.1817734862227951,food,7200
0,8775136703435376766,0.18172488587957503,food,7200
0,5330338793520156624,0.18140738903994702,food,7200
0,1874533644550650001,0.1805963977435141,food,7200
0,5673118627056220885,0.17873193140589905,food,7200
0,8475890107082248517,0.17869388372595196,food,7200
0,7674670911637746226,0.17769654040398564,food,7200
0,1263555210026379830,0.17751950951821982,food,7200
0,8475568667865870181,0.17744018183801558,food,7200
0,7530461590231993479,0.17581633077364422,food,7200
0,4646102821139754734,0.17543339153324844,food,7200
0,4772588006932754415,0.17513123317858614,food,7200
0,8852344323186353008,0.17503987246634978,food,7200
0,98883311526885807,0.17503986869309607,food,7200
0,1617573873539119708,0.17340057826908328,food,7200
0,7720250508229908161,0.16749881904220132,food,7200
0,6499904444008025202,0.16749881339563544,food,7200
0,4782070343531476670,0.16749880144057627,food,7200
0,3729444057088869401,0.16436009535103757,food,7200
0,7155562974969723383,0.16402557406159168,food,7200
0,9054012047969893606,0.15986910642172525,food,7200
0,4619093814536243936,0.1505714525059343,food,7200
0,5134577282008002835,0.14501339500016197,food,7200
0,5267516660405536967,0.1318414125264855,food,7200
0,3138943145352605152,0.1268003177602237,food,7200
0,4194444121632684780,0.10825889000021593,food,7200
0,4289971819207281561,0.08986638974348882,food,7200
0,7636758592387445005,0.07466921220756495,food,7200
0,6050036798776062590,0.1416392608655812,water,7200
0,694554463863725028,0.1413803846741679,water,7200
0,6085371901358900135,0.13998568070659445,water,7200
0,8649444586877261501,0.1398843545265045,water,7200
0,2868155230125477760,0.13988435452546355,water,7200
0,2925205396181012374,0.1393531888942512,water,7200
0,5571180557919184468,0.13805820342039166,water,7200
0,6326383713700000299,0.1380406529728866,water,7200
0,1997947370739801858,0.13663173152643182,water,7200
0,5864608060923418423,0.13661298628764662,water,7200
0,613955827106554026,0.1364747762611458,water,7200
0,4929025623394886060,0.1363303044566635,water,7200
0,5738417938562046032,0.1363303044561519,water,7200
0,8775136703435376766,0.1362939258353606,water,7200
0,5330338793520156624,0.13605578390253115,water,7200
0,1874533644550650001,0.13544754495777056,water,7200
0,5673118627056220885,0.13404918710275382,water,7200
0,8475890107082248517,0.13402066837952376,water,7200
0,7674670911637746226,0.13327266475613975,water,7200
0,1263555210026379830,0.1331398631426275,water,7200
0,8475568667865870181,0.13308038545587308,water,7200
0,7530461590231993479,0.1318625153148254,water,7200
0,4646102821139754734,0.13157523289260453,water,7200
0,4772588006932754415,0.131348692294873,water,7200
0,8852344323186353008,0.13128016474549575,water,7200
0,98883311526885807,0.13128016474548154,water,7200
0,1617573873539119708,0.13005070373120553,water,7200
0,6499904444008025202,0.12562435381333614,water,7200
0,4782070343531476670,0.12562435381333614,water,7200
0,7720250508229908161,0.12562435381333614,water,7200
0,3729444057088869401,0.12327026129898044,water,7200
0,7155562974969723383,0.12301937033867283,water,7200
0,9054012047969893606,0.11990201972885206,water,7200
0,4619093814536243936,0.11292877988546035,water,7200
0,5134577282008002835,0.10876023701614201,water,7200
0,5267516660405536967,0.09888125081032317,water,7200
0,3138943145352605152,0.09510043003634205,water,7200
0,4194444121632684780,0.0811943601227183,water,7200
0,4289971819207281561,0.06739998578599771,water,7200
0,7636758592387445005,0.056002103521090696,water,7200
0,6050036798776062590,0.09442614034550978,energy,7200
0,694554463863725028,0.09425355702545879,energy,7200
0,6085371901358900135,0.09332375488948408,energy,7200
0,2868155230125477760,0.0932562150057521,energy,7200
0,8649444586877261501,0.09325620296436732,energy,7200
0,2925205396181012374,0.09290209306574582,energy,7200
0,5571180557919184468,0.09203876692283863,energy,7200
0,6326383713700000299,0.09202706696626439,energy,7200
0,1997947370739801858,0.091087786341153,energy,7200
0,5864608060923418423,0.09107529003064485,energy,7200
0,613955827106554026,0.0909831494640132,energy,7200
0,4929025623394886060,0.090886855046449,energy,7200
0,5738417938562046032,0.09088684481705656,energy,7200
0,8775136703435376766,0.09086258266790992,energy,7200
0,5330338793520156624,0.09070382426418178,energy,7200
0,1874533644550650001,0.09029833105003604,energy,7200
0,5673118627056220885,0.0893660935366789,energy,7200
0,8475890107082248517,0.0893470788219144,energy,7200
0,7674670911637746226,0.08884840923455073,energy,7200
0,1263555210026379830,0.08875987855997636,energy,7200
0,8475568667865870181,0.08872022439682681,energy,7200
0,7530461590231993479,0.08790830859128196,energy,7200
0,4646102821139754734,0.08771684099671351,energy,7200
0,4772588006932754415,0.0875657598906141,energy,7200
0,8852344323186353008,0.08752007579760956,energy,7200
0,98883311526885807,0.08752007540680307,energy,7200
0,1617573873539119708,0.0867004338375077,energy,7200
0,7720250508229908161,0.08374953788359463,energy,7200
0,6499904444008025202,0.08374953731684975,energy,7200
0,4782070343531476670,0.08374953615630787,energy,7200
0,3729444057088869401,0.0821801933374191,energy,7200
0,7155562974969723383,0.0820129326886958,energy,7200
0,9054012047969893606,0.0799346990601828,energy,7200
0,4619093814536243936,0.0752858724472274,energy,7200
0,5134577282008002835,0.07250684390221762,energy,7200
0,5267516660405536967,0.06592085315080798,energy,7200
0,3138943145352605152,0.06340030602157443,energy,7200
0,4194444121632684780,0.05412959278930218,energy,7200
0,4289971819207281561,0.0449333433617114,energy,7200
0,7636758592387445005,0.037334755262055985,energy,7200
6085371901358900135,4619093814536243936,0.4517156381103167,food,28800
6085371901358900135,3138943145352605152,0.3804022184646616,food,28800
6085371901358900135,4619093814536243936,0.3387865738242626,water,28800
6085371901358900135,3138943145352605152,0.28530153807114456,water,28800
6085371901358900135,4619093814536243936,0.2258577002935418,energy,28800
6085371901358900135,3138943145352605152,0.19020101269867373,energy,28800
6326383713700000299,9054012047969893606,0.6394780425102526,food,36000
6326383713700000299,9054012047969893606,0.4796083604082879,water,36000
6326383713700000299,9054012047969893606,0.3197388895659681,energy,36000
4929025623394886060,5738417938562046032,0.6817739923258443,food,36000
