from,to,amount,resource
8608895519044431263,8198806582385567063,0.1717964720583005,food,7200
8608895519044431263,8198806582385567063,0.12884735404372805,water,7200
8608895519044431263,8198806582385567063,0.08589823602915114,energy,7200
1105420178060062646,6278103206994132190,0.1270070412071984,food,7200
1105420178060062646,6278103206994132190,0.09525528090539837,water,7200
1105420178060062646,6278103206994132190,0.0635035206035992,energy,7200
7291370715930012992,9204507559540794515,0.17791760357894404,food,7200
7291370715930012992,4211364624498445119,0.09313049201827095,food,7200
7291370715930012992,9204507559540794515,0.13343820268420714,water,7200
7291370715930012992,4211364624498445119,0.06984786901365458,water,7200
7291370715930012992,9204507559540794515,0.08895880178947024,energy,7200
7291370715930012992,4211364624498445119,0.04656524600918166,energy,7200
8608895519044431263,8198806582385567063,0.16666666666666785,food,14400
8608895519044431263,8198806582385567063,0.125,water,14400
8608895519044431263,8198806582385567063,0.08333333333333304,energy,14400
1105420178060062646,6278103206994132190,0.1270070412071993,food,14400
1105420178060062646,6278103206994132190,0.09525528090539837,water,14400
1105420178060062646,6278103206994132190,0.06350352060359965,energy,14400
7291370715930012992,9204507559540794515,0.16666666666666785,food,14400
7291370715930012992,4211364624498445119,0.09313049201815549,food,14400
7291370715930012992,9204507559540794515,0.125,water,14400
7291370715930012992,4211364624498445119,0.0698478690139468,water,14400
7291370715930012992,9204507559540794515,0.08333333333333215,energy,14400
7291370715930012992,4211364624498445119,0.04656524600936596,energy,14400
8608895519044431263,8198806582385567063,0.16666666666666607,food,21600
8608895519044431263,8198806582385567063,0.125,water,21600
8608895519044431263,8198806582385567063,0.08333333333333304,energy,21600
1105420178060062646,6278103206994132190,0.1270070412071993,food,21600
1105420178060062646,6278103206994132190,0.09525528090539837,water,21600
1105420178060062646,6278103206994132190,0.06350352060359965,energy,21600
7291370715930012992,9204507559540794515,0.16666666666666785,food,21600
7291370715930012992,4211364624498445119,0.09313049201812795,food,21600
7291370715930012992,9204507559540794515,0.12499999999998224,water,21600
7291370715930012992,4211364624498445119,0.06984786901414886,water,21600
7291370715930012992,9204507559540794515,0.08333333333333748,energy,21600
7291370715930012992,4211364624498445119,0.04656524600925982,energy,21600
