from,to,amount,resource
0,7008575756573425727,0.18782237607176455,food,7200
0,456038616574076856,0.1878223760717379,food,7200
0,7990133973920531864,0.1871779153934625,food,7200
0,1933069619172063725,0.1867887948405098,food,7200
0,5770694359839282422,0.181253527278038,food,7200
0,3924716715299367410,0.18125352727748556,food,7200
0,1999220453853128701,0.1812535272774749,food,7200
0,707658228293769716,0.17613163602062798,food,7200
0,409536536507648089,0.17613163537799892,food,7200
0,1503712412558918708,0.17613163537707877,food,7200
0,3493086850808808200,0.17613163537697574,food,7200
0,6420001800299337092,0.17613163537696863,food,7200
0,6327157749996352544,0.17613163537693666,food,7200
0,8803886565153649053,0.1761316353769331,food,7200
0,5082671687534023437,0.1761316353769331,food,7200
0,1193512578553707270,0.1761316353769331,food,7200
0,5238562461301676085,0.17322291875585094,food,7200
0,7595917839394827787,0.17322291875566265,food,7200
0,6278103206994132190,0.1725184863533329,food,7200
0,4604216664858512614,0.16629391107382752,food,7200
0,1897342169977797800,0.1513393546003048,food,7200
0,6290440891386938747,0.14946529425420607,food,7200
0,4801967054999151846,0.11861311366743088,food,7200
0,7544001342979468502,0.1181552416555478,food,7200
0,3377782456642871119,0.11719890798123611,food,7200
0,4988270227430562205,0.10458640638326866,food,7200
0,1211942972960712913,0.10047573595074244,food,7200
0,9153783572366451964,0.0916036655464092,food,7200
0,8918654649659862666,0.08637355641349931,food,7200
0,3860603634763341373,0.05548187662951953,food,7200
0,7008575756573425727,0.14086678205380743,water,7200
0,456038616574076856,0.14086678205380476,water,7200
0,7990133973920531864,0.14038343654509688,water,7200
0,1933069619172063725,0.1400915961293876,water,7200
0,5770694359839282422,0.1359401454581679,water,7200
0,3924716715299367410,0.13594014545810396,water,7200
0,1999220453853128701,0.13594014545810396,water,7200
0,707658228293769716,0.13209872675952283,water,7200
0,409536536507648089,0.1320987265331368,water,7200
0,1503712412558918708,0.13209872653277088,water,7200
0,3493086850808808200,0.13209872653273536,water,7200
0,6420001800299337092,0.1320987265327105,water,7200
0,8803886565153649053,0.13209872653269983,water,7200
0,6327157749996352544,0.13209872653269983,water,7200
0,5082671687534023437,0.13209872653269983,water,7200
0,1193512578553707270,0.13209872653269983,water,7200
0,5238562461301676085,0.12991718906677363,water,7200
0,7595917839394827787,0.12991718906674876,water,7200
0,6278103206994132190,0.1293888579437894,water,7200
0,4604216664858512614,0.12472042646678982,water,7200
0,1897342169977797800,0.11350450909184229,water,7200
0,6290440891386938747,0.11209896382249429,water,7200
0,4801967054999151846,0.08895982833093452,water,7200
0,7544001342979468502,0.08861642432061068,water,7200
0,3377782456642871119,0.08789917407101733,water,7200
0,4988270227430562205,0.07843979783487143,water,7200
